product_id,product_name,brand,category,sub_category,supplier_id,cost_price,selling_price,gst_percent,shelf_life_days,reorder_level,reorder_quantity,weight,unit,launch_date,status
7549,Nestle Dishwash Liquid,Nestle,Household,Dishwash Liquid,346,280.51,374.62,12,365,45,54,3.46,L,2023-03-15 00:00:00,Active
7550,Amul Poha,Amul,Grocery,Poha,147,1073.82,1392.96,0,90,33,95,3.1,ml,2022-03-24 00:00:00,Discontinued
7551,Mamaearth Soft Drink,Mamaearth,Beverages,Soft Drink,329,604.14,693.46,18,90,119,269,0.26,ml,2024-03-28 00:00:00,Active
7552,Patanjali Tea,Patanjali,Grocery,Tea,476,181.45,223.25,12,60,114,51,4.92,g,2021-06-12 00:00:00,Active
7553,Mamaearth Chocolate,Mamaearth,Snacks,Chocolate,75,1587.71,2007.36,0,90,77,137,9.17,g,2021-07-19 00:00:00,Active
7554,Mamaearth Frying Pan,Mamaearth,Kitchen,Frying Pan,187,1743.68,2425.38,12,365,73,309,2.68,kg,2024-10-06 00:00:00,Active
7555,Nivea Chocolate,Nivea,Snacks,Chocolate,462,1007.28,1273.51,0,365,114,441,9.14,ml,2022-02-23 00:00:00,Active
7556,Parle Chips,Parle,Snacks,Chips,100,965.31,1345.96,12,60,117,309,4.56,ml,2023-10-18 00:00:00,Active
7557,Lizol Diapers,Lizol,Baby Care,Diapers,324,401.79,467.48,12,30,79,101,8.47,ml,2025-11-17 00:00:00,Active
7558,ITC Baby Soap,ITC,Baby Care,Baby Soap,306,1082.15,1552.54,0,180,70,414,3.67,L,2023-04-23 00:00:00,Active
7559,Patanjali Chips,Patanjali,Snacks,Chips,113,601.59,931.31,18,365,72,64,4.4,pcs,2023-10-16 00:00:00,Active
7560,ITC Baby Soap,ITC,Baby Care,Baby Soap,338,233.95,285.98,5,180,107,53,0.32,ml,2021-03-22 00:00:00,Active
7561,Pedigree Chips,Pedigree,Snacks,Chips,490,293.18,335.73,12,90,23,275,3.88,L,2021-03-19 00:00:00,Active
7562,Mamaearth Toothpaste,Mamaearth,Personal Care,Toothpaste,277,1382.81,1900.43,0,90,95,397,9.2,kg,2024-09-16 00:00:00,Active
7563,Godrej Cat Food,Godrej,Pet Care,Cat Food,41,453.85,518.4,18,30,41,59,4.21,g,2023-05-10 00:00:00,Active
7564,Dabur Knife,Dabur,Kitchen,Knife,263,412.86,615.67,18,60,53,94,3.72,g,2023-11-14 00:00:00,Active
7565,Lizol Lunch Box,Lizol,Kitchen,Lunch Box,226,1152.65,1337.95,0,90,58,313,3.59,pcs,2026-01-20 00:00:00,Active
7566,HUL Dog Food,HUL,Pet Care,Dog Food,410,1795.19,2203.65,18,365,55,234,5.59,kg,2024-05-14 00:00:00,Active
7567,Surf Excel Cookies,Surf Excel,Snacks,Cookies,407,504.48,780.44,5,60,108,71,6.55,L,2023-10-04 00:00:00,Active
7568,Surf Excel Pressure Cooker,Surf Excel,Kitchen,Pressure Cooker,428,1259.75,1847.06,0,60,47,433,6.41,ml,2021-05-05 00:00:00,Active
7569,Sunfeast Pet Shampoo,Sunfeast,Pet Care,Pet Shampoo,370,63.19,85.08,0,180,87,66,2.97,pcs,2022-09-06 00:00:00,Active
7570,Dabur Soft Drink,Dabur,Beverages,Soft Drink,491,1329.75,1879.43,18,60,33,141,7.98,L,2024-06-30 00:00:00,Active
7571,Dettol Butter,Dettol,Dairy,Butter,344,773.49,1042.91,18,180,105,111,9.28,g,2024-05-16 00:00:00,Active
7572,Tata Frying Pan,Tata,Kitchen,Frying Pan,167,1542.5,1764.77,12,60,55,71,1.29,g,2024-10-10 00:00:00,Active
7573,Patanjali Namkeen,Patanjali,Snacks,Namkeen,45,170.03,211.84,5,90,85,322,4.72,ml,2024-10-20 00:00:00,Active
7574,Dabur Dog Food,Dabur,Pet Care,Dog Food,137,1214.44,1845.45,12,60,27,348,5.32,L,2023-07-10 00:00:00,Active
7575,Fortune Bottle,Fortune,Kitchen,Bottle,352,973.66,1362.97,0,30,111,366,9.88,L,2024-02-21 00:00:00,Active
7576,Amul Baby Soap,Amul,Baby Care,Baby Soap,293,582.93,845.85,5,90,52,113,0.32,g,2025-10-02 00:00:00,Active
7577,Surf Excel Chips,Surf Excel,Snacks,Chips,183,1497.25,1758.85,18,90,69,210,6.45,L,2024-05-31 00:00:00,Active
7578,Colgate Pressure Cooker,Colgate,Kitchen,Pressure Cooker,135,368.69,516.78,12,180,85,70,1.71,L,2023-12-03 00:00:00,Active
7579,Colgate Sugar,Colgate,Grocery,Sugar,225,1673.62,2527.64,5,180,25,105,5.08,pcs,2023-05-30 00:00:00,Active
7580,Fortune Juice,Fortune,Beverages,Juice,309,578.44,651.05,18,30,78,372,5.31,L,2024-05-05 00:00:00,Active
7581,Fortune Pressure Cooker,Fortune,Kitchen,Pressure Cooker,38,1033.02,1282.38,0,180,116,411,2.69,ml,2026-03-17 00:00:00,Active
7582,Mamaearth Hair Oil,Mamaearth,Personal Care,Hair Oil,344,1214.05,1604.55,0,365,73,417,3.1,ml,2020-08-26 00:00:00,Active
7583,Britannia Garbage Bags,Britannia,Household,Garbage Bags,343,113.25,127.87,0,180,51,238,0.55,kg,2024-08-09 00:00:00,Active
7584,Surf Excel Mineral Water,Surf Excel,Beverages,Mineral Water,350,522.01,715.44,0,90,91,348,5.01,g,2024-10-31 00:00:00,Active
7585,Amul Coffee,Amul,Grocery,Coffee,231,1053.31,1389.26,0,60,96,62,1.85,pcs,2023-02-11 00:00:00,Active
7586,HUL Curd,HUL,Dairy,Curd,8,1522.97,2018.12,0,30,92,460,1.18,L,2024-07-26 00:00:00,Active
7587,Lizol Energy Drink,Lizol,Beverages,Energy Drink,449,1504.44,1816.98,12,180,109,304,0.8,L,2022-04-30 00:00:00,Active
7588,Colgate Dishwash Liquid,Colgate,Household,Dishwash Liquid,382,995.99,1149.67,0,180,97,76,5.4,L,2023-08-30 00:00:00,Active
7589,Nivea Salt,Nivea,Grocery,Salt,347,898.12,1129.13,12,365,68,243,1.61,L,2026-01-14 00:00:00,Discontinued
7590,Pedigree Diapers,Pedigree,Baby Care,Diapers,277,651.23,790.69,5,180,83,354,1.39,pcs,2025-05-16 00:00:00,Active
7591,Aashirvaad Soap,Aashirvaad,Personal Care,Soap,235,814.43,978.98,18,30,38,336,5.47,L,2025-01-24 00:00:00,Active
7592,Britannia Pressure Cooker,Britannia,Kitchen,Pressure Cooker,131,241.63,351.86,18,30,57,88,1.55,L,2021-03-02 00:00:00,Active
7593,Surf Excel Toor Dal,Surf Excel,Grocery,Toor Dal,185,1615.05,2390.13,0,30,20,235,3.71,ml,2026-05-31 00:00:00,Active
7594,Lizol Chocolate,Lizol,Snacks,Chocolate,272,970,1118.83,12,180,79,451,6.86,pcs,2024-06-03 00:00:00,Active
7595,Nestle Soft Drink,Nestle,Beverages,Soft Drink,70,706.28,855.8,18,90,102,490,4.96,g,2026-02-24 00:00:00,Active
7596,Godrej Toothpaste,Godrej,Personal Care,Toothpaste,227,1229.56,1645.95,18,90,53,142,0.93,pcs,2020-12-16 00:00:00,Active
7597,Dettol Toor Dal,Dettol,Grocery,Toor Dal,364,1094.33,1611.94,18,180,56,207,6.53,L,2025-10-12 00:00:00,Active
7598,Aashirvaad Pet Shampoo,Aashirvaad,Pet Care,Pet Shampoo,101,1674.48,2250.08,5,180,69,116,3.56,g,2022-07-21 00:00:00,Active
7599,ITC Lunch Box,ITC,Kitchen,Lunch Box,133,780.42,1105.23,12,60,103,374,2.65,pcs,2025-12-14 00:00:00,Active
7600,Aashirvaad Baby Powder,Aashirvaad,Baby Care,Baby Powder,33,879.84,1093.67,0,60,87,183,3.2,kg,2021-10-04 00:00:00,Active
7601,Parle Juice,Parle,Beverages,Juice,295,1092.32,1513.2,0,60,23,154,7.47,ml,2025-07-15 00:00:00,Active
7602,Dabur Tissue Paper,Dabur,Household,Tissue Paper,180,635.24,719.53,18,90,101,122,1.24,pcs,2021-11-11 00:00:00,Active
7603,ITC Shampoo,ITC,Personal Care,Shampoo,219,99.45,139.72,12,180,79,269,2.42,ml,2023-11-15 00:00:00,Active
7604,Amul Cat Food,Amul,Pet Care,Cat Food,69,788.47,1091.63,0,60,39,428,8.76,g,2020-08-11 00:00:00,Active
7605,Surf Excel Garbage Bags,Surf Excel,Household,Garbage Bags,119,673.14,790.11,12,30,68,413,2.94,ml,2021-01-09 00:00:00,Active
7606,Godrej Face Wash,Godrej,Personal Care,Face Wash,248,65.79,89.47,18,365,34,167,0.29,kg,2022-10-19 00:00:00,Active
7607,Aashirvaad Salt,Aashirvaad,Grocery,Salt,307,708.82,819.81,12,365,41,147,9.33,kg,2023-09-27 00:00:00,Active
7608,Lizol Diapers,Lizol,Baby Care,Diapers,415,1416.02,1858.78,18,60,29,163,6.43,L,2024-09-30 00:00:00,Active
7609,Lizol Milk,Lizol,Dairy,Milk,418,1431.63,1631.66,18,60,92,419,7.42,L,2024-09-16 00:00:00,Active
7610,Parle Dog Food,Parle,Pet Care,Dog Food,204,1401.08,1874.43,18,30,80,384,5.04,kg,2021-09-20 00:00:00,Active
7611,Patanjali Hair Oil,Patanjali,Personal Care,Hair Oil,20,1085.89,1270.02,18,30,106,222,3.46,pcs,2025-11-17 00:00:00,Active
7612,Patanjali Chocolate,Patanjali,Snacks,Chocolate,441,823.95,1202.6,12,60,112,126,9.36,L,2022-09-29 00:00:00,Active
7613,Aashirvaad Detergent,Aashirvaad,Household,Detergent,73,1672.62,1961.75,18,90,119,405,2.88,kg,2026-06-03 00:00:00,Active
7614,Tata Garbage Bags,Tata,Household,Garbage Bags,391,939.27,1355.6,5,90,68,125,9.48,pcs,2022-05-15 00:00:00,Active
7615,ITC Cheese,ITC,Dairy,Cheese,259,137.24,198.87,0,60,118,307,1.26,L,2020-08-24 00:00:00,Active
7616,Tata Shampoo,Tata,Personal Care,Shampoo,154,104.05,144.6,12,60,74,392,1.34,L,2021-05-04 00:00:00,Active
7617,Mamaearth Hair Oil,Mamaearth,Personal Care,Hair Oil,132,1666.97,2231.1,12,180,95,236,2.09,g,2024-06-12 00:00:00,Active
7618,Sunfeast Chana Dal,Sunfeast,Grocery,Chana Dal,174,769.15,874.84,5,60,73,418,9.94,pcs,2024-07-11 00:00:00,Active
7619,Dabur Knife,Dabur,Kitchen,Knife,6,80.41,120.39,5,90,88,81,1.59,pcs,2025-08-05 00:00:00,Active
7620,Nivea Face Wash,Nivea,Personal Care,Face Wash,407,1740.75,2621.53,12,60,80,472,9.85,pcs,2021-03-14 00:00:00,Active
7621,Surf Excel Coffee,Surf Excel,Grocery,Coffee,259,1508.75,1963.87,0,365,88,248,2.84,pcs,2024-07-29 00:00:00,Active
7622,Colgate Baby Soap,Colgate,Baby Care,Baby Soap,103,789.68,1077.47,12,60,51,317,3.71,kg,2025-09-17 00:00:00,Active
7623,Dabur Curd,Dabur,Dairy,Curd,61,1205.38,1806.48,0,365,37,380,6.42,L,2020-12-23 00:00:00,Active
7624,Patanjali Pet Shampoo,Patanjali,Pet Care,Pet Shampoo,190,1080.53,1629.98,0,30,97,138,1.66,kg,2022-03-25 00:00:00,Active
7625,Amul Diapers,Amul,Baby Care,Diapers,404,416.4,468.59,5,180,35,443,5.34,pcs,2021-01-26 00:00:00,Active
7626,HUL Moong Dal,HUL,Grocery,Moong Dal,455,1188.04,1810.96,18,90,48,89,1.64,L,2024-03-21 00:00:00,Active
7627,HUL Shampoo,HUL,Personal Care,Shampoo,73,162.35,234.13,0,180,75,181,6.9,L,2026-06-26 00:00:00,Active
7628,Dettol Poha,Dettol,Grocery,Poha,39,1217.3,1461.19,18,365,83,315,7.28,kg,2021-11-09 00:00:00,Active
7629,Dabur Cat Food,Dabur,Pet Care,Cat Food,475,1451.3,1935.18,5,180,56,359,6.84,g,2024-10-31 00:00:00,Active
7630,Nivea Diapers,Nivea,Baby Care,Diapers,336,154.1,229.07,5,30,22,296,8.06,g,2024-02-17 00:00:00,Active
7631,Tata Namkeen,Tata,Snacks,Namkeen,437,455.9,672.93,5,365,40,109,9.18,kg,2025-12-24 00:00:00,Active
7632,Fortune Lunch Box,Fortune,Kitchen,Lunch Box,140,1766.41,2447.42,5,60,30,472,2.71,L,2025-06-07 00:00:00,Active
7633,Mamaearth Dishwash Liquid,Mamaearth,Household,Dishwash Liquid,254,561.44,629.85,12,365,80,423,9.37,ml,2023-10-11 00:00:00,Active
7634,Mamaearth Diapers,Mamaearth,Baby Care,Diapers,229,721.8,814.89,0,365,95,367,7.45,L,2025-03-27 00:00:00,Active
7635,Colgate Namkeen,Colgate,Snacks,Namkeen,43,1613.17,2224.32,18,180,24,300,4.53,g,2024-08-08 00:00:00,Active
7636,Pedigree Juice,Pedigree,Beverages,Juice,221,1300.76,1904.84,12,30,74,145,0.47,kg,2025-05-12 00:00:00,Active
7637,Dettol Paneer,Dettol,Dairy,Paneer,419,364.18,456.76,5,30,65,360,4.03,ml,2023-07-14 00:00:00,Active
7638,Tata Detergent,Tata,Household,Detergent,48,1232.21,1510.95,5,365,110,255,0.51,kg,2022-11-30 00:00:00,Active
7639,Nivea Cheese,Nivea,Dairy,Cheese,280,258.54,362.48,5,60,91,374,6.35,kg,2026-01-07 00:00:00,Active
7640,Sunfeast Dishwash Liquid,Sunfeast,Household,Dishwash Liquid,394,551.66,682.76,0,365,77,131,8.71,pcs,2020-12-21 00:00:00,Active
7641,Dabur Cookies,Dabur,Snacks,Cookies,369,1199.23,1409.59,5,180,32,254,4.44,g,2024-08-22 00:00:00,Active
7642,Tata Baby Lotion,Tata,Baby Care,Baby Lotion,300,362.27,525.3,12,90,60,135,9.73,L,2023-01-17 00:00:00,Active
7643,Aashirvaad Poha,Aashirvaad,Grocery,Poha,437,1551.8,2218.22,0,60,40,154,4.55,L,2022-02-27 00:00:00,Active
7644,Aashirvaad Pet Shampoo,Aashirvaad,Pet Care,Pet Shampoo,375,425.86,604.47,12,90,97,460,1.35,kg,2023-02-18 00:00:00,Active
7645,Fortune Paneer,Fortune,Dairy,Paneer,196,857.41,1326.38,12,60,31,342,2.45,ml,2021-05-24 00:00:00,Active
7646,HUL Chips,HUL,Snacks,Chips,45,584.04,722.63,5,365,21,233,6.33,g,2021-12-06 00:00:00,Active
7647,Parle Curd,Parle,Dairy,Curd,217,294.9,409.95,0,30,33,80,1.22,L,2022-12-17 00:00:00,Active
7648,Colgate Knife,Colgate,Kitchen,Knife,237,1744.98,2600.96,12,365,117,122,6.76,g,2020-09-04 00:00:00,Active
7649,Nestle Lunch Box,Nestle,Kitchen,Lunch Box,485,1010.67,1350.69,0,365,113,251,2.05,pcs,2023-02-25 00:00:00,Active
7650,Godrej Curd,Godrej,Dairy,Curd,99,797.62,988.53,0,60,52,462,9.68,g,2025-08-14 00:00:00,Active
7651,Pedigree Soap,Pedigree,Personal Care,Soap,407,1054.47,1506.69,5,30,53,97,8.61,kg,2022-11-24 00:00:00,Active
7652,ITC Cheese,ITC,Dairy,Cheese,146,1423.88,2074.99,0,60,39,445,2.79,pcs,2024-10-27 00:00:00,Active
7653,Dabur Baby Soap,Dabur,Baby Care,Baby Soap,488,34.3,51.01,18,60,46,391,1.79,kg,2023-07-17 00:00:00,Active
7654,Mamaearth Baby Powder,Mamaearth,Baby Care,Baby Powder,236,839.62,960.49,5,90,92,220,2,kg,2021-10-27 00:00:00,Active
7655,ITC Energy Drink,ITC,Beverages,Energy Drink,398,1704.78,1971.83,12,30,115,482,4.09,ml,2024-11-05 00:00:00,Active
7656,Nestle Diapers,Nestle,Baby Care,Diapers,37,361.46,557.1,0,30,81,252,7.65,L,2024-07-15 00:00:00,Active
7657,HUL Soap,HUL,Personal Care,Soap,347,781.27,1143.81,12,30,71,98,2.83,pcs,2025-12-30 00:00:00,Active
7658,Colgate Dishwash Liquid,Colgate,Household,Dishwash Liquid,26,1387.36,1573.23,0,30,84,198,4.07,L,2024-09-04 00:00:00,Active
7659,Dettol Chips,Dettol,Snacks,Chips,410,885.15,1059.6,0,90,75,476,5.51,pcs,2022-03-07 00:00:00,Active
7660,Fortune Juice,Fortune,Beverages,Juice,367,1646.79,2130.73,12,180,49,450,5.48,g,2025-07-21 00:00:00,Active
7661,Amul Baby Powder,Amul,Baby Care,Baby Powder,152,143.3,217.36,12,90,108,398,8.82,g,2022-05-11 00:00:00,Active
7662,Godrej Chocolate,Godrej,Snacks,Chocolate,436,410.37,486.43,12,90,49,111,2.35,kg,2022-11-18 00:00:00,Active
7663,Mamaearth Floor Cleaner,Mamaearth,Household,Floor Cleaner,89,1699.94,2130.98,5,365,22,55,7.56,ml,2025-06-04 00:00:00,Discontinued
7664,Dabur Chocolate,Dabur,Snacks,Chocolate,148,1773.27,2115.04,12,60,46,172,6.7,kg,2022-09-21 00:00:00,Active
7665,Dettol Soft Drink,Dettol,Beverages,Soft Drink,72,1613.6,1952.98,0,180,75,420,9.24,ml,2022-01-26 00:00:00,Active
7666,Pedigree Dog Food,Pedigree,Pet Care,Dog Food,137,1115.76,1516.28,12,60,37,65,3.35,ml,2024-07-09 00:00:00,Active
7667,Godrej Frying Pan,Godrej,Kitchen,Frying Pan,161,1211.09,1795.37,12,60,109,293,7.26,kg,2020-09-01 00:00:00,Active
7668,HUL Butter,HUL,Dairy,Butter,5,1300.23,1920.85,0,365,49,141,8.97,kg,2021-01-19 00:00:00,Active
7669,Dabur Tissue Paper,Dabur,Household,Tissue Paper,341,785.49,1150.1,18,365,90,464,4.7,kg,2025-08-01 00:00:00,Active
7670,Dettol Curd,Dettol,Dairy,Curd,71,1025.9,1367.1,5,90,74,152,3.53,L,2023-09-04 00:00:00,Active
7671,ITC Soft Drink,ITC,Beverages,Soft Drink,490,120.06,163.19,12,180,61,468,4.86,pcs,2024-03-29 00:00:00,Active
7672,Parle Pet Shampoo,Parle,Pet Care,Pet Shampoo,88,1695.64,2335.09,18,365,89,416,7.81,pcs,2021-06-04 00:00:00,Active
7673,Nestle Dishwash Liquid,Nestle,Household,Dishwash Liquid,225,1063.61,1343.12,0,180,102,362,1.2,ml,2026-05-14 00:00:00,Active
7674,Godrej Juice,Godrej,Beverages,Juice,170,1265.07,1560.89,5,90,58,315,1.09,ml,2025-02-27 00:00:00,Active
7675,Britannia Baby Powder,Britannia,Baby Care,Baby Powder,444,1725.83,1945.61,12,365,41,75,6.16,L,2021-08-26 00:00:00,Active
7676,Surf Excel Soap,Surf Excel,Personal Care,Soap,449,203.21,308.9,12,30,80,428,0.74,L,2023-04-28 00:00:00,Active
7677,Britannia Garbage Bags,Britannia,Household,Garbage Bags,180,1483.7,1824.77,18,60,29,99,5.57,g,2021-03-09 00:00:00,Active
7678,Patanjali Bottle,Patanjali,Kitchen,Bottle,318,1485.65,2061.41,0,60,67,245,3.51,kg,2024-12-13 00:00:00,Active
7679,Amul Lunch Box,Amul,Kitchen,Lunch Box,267,895.12,1192.88,12,30,49,106,6.78,kg,2022-08-26 00:00:00,Active
7680,Dabur Floor Cleaner,Dabur,Household,Floor Cleaner,260,1686.59,2396.66,12,365,23,184,6.72,ml,2024-02-12 00:00:00,Active
7681,Mamaearth Namkeen,Mamaearth,Snacks,Namkeen,377,756.49,1029.62,12,365,55,464,9.41,L,2021-04-10 00:00:00,Active
7682,Pedigree Cookies,Pedigree,Snacks,Cookies,129,796.27,1085.76,18,90,87,190,0.68,L,2025-03-18 00:00:00,Active
7683,Dabur Chips,Dabur,Snacks,Chips,282,116.41,130.98,12,90,50,291,1.21,kg,2025-02-26 00:00:00,Active
7684,HUL Paneer,HUL,Dairy,Paneer,430,1108.5,1313.64,12,30,113,330,0.53,g,2021-12-26 00:00:00,Active
7685,ITC Baby Powder,ITC,Baby Care,Baby Powder,404,616.18,800.25,0,90,66,92,2.47,pcs,2024-01-18 00:00:00,Active
7686,Dettol Curd,Dettol,Dairy,Curd,146,202.25,285.9,5,30,85,244,7.45,ml,2024-10-21 00:00:00,Active
7687,Colgate Curd,Colgate,Dairy,Curd,10,902.32,1253.47,18,365,54,82,2.84,g,2020-09-22 00:00:00,Active
7688,Nivea Cookies,Nivea,Snacks,Cookies,141,969.77,1122.62,18,365,43,401,9.09,kg,2021-01-16 00:00:00,Active
7689,Nivea Atta,Nivea,Grocery,Atta,144,36.5,48.59,0,30,101,261,3.57,L,2022-07-24 00:00:00,Active
7690,Mamaearth Face Wash,Mamaearth,Personal Care,Face Wash,198,1524.27,2160.09,12,30,47,361,4.43,kg,2022-01-31 00:00:00,Active
7691,ITC Soft Drink,ITC,Beverages,Soft Drink,379,66.91,93.05,5,60,56,285,1.42,ml,2020-09-26 00:00:00,Active
7692,Fortune Biscuits,Fortune,Snacks,Biscuits,422,733.11,1120.96,12,365,53,93,5.64,pcs,2024-08-24 00:00:00,Active
7693,Amul Mineral Water,Amul,Beverages,Mineral Water,347,274.86,408.56,12,30,33,183,4.41,pcs,2022-08-07 00:00:00,Active
7694,Patanjali Mineral Water,Patanjali,Beverages,Mineral Water,387,1238.25,1849.21,18,180,75,463,9.52,pcs,2021-01-27 00:00:00,Active
7695,Britannia Pet Shampoo,Britannia,Pet Care,Pet Shampoo,438,339.31,449.12,18,90,115,342,0.86,kg,2022-05-23 00:00:00,Active
7696,Surf Excel Cookies,Surf Excel,Snacks,Cookies,365,397.23,463.07,18,180,116,52,1.14,g,2025-08-22 00:00:00,Active
7697,Colgate Cat Food,Colgate,Pet Care,Cat Food,342,672.61,970.4,12,365,112,190,4.07,g,2022-08-24 00:00:00,Active
7698,Dabur Floor Cleaner,Dabur,Household,Floor Cleaner,206,204.57,268.97,12,90,91,486,0.63,kg,2021-11-25 00:00:00,Active
7699,Godrej Chana Dal,Godrej,Grocery,Chana Dal,21,611.74,872.91,5,90,70,128,9.42,L,2021-12-24 00:00:00,Active
7700,Surf Excel Diapers,Surf Excel,Baby Care,Diapers,36,1583.97,2019.14,12,180,39,212,6.63,pcs,2026-03-22 00:00:00,Active
7701,Lizol Lunch Box,Lizol,Kitchen,Lunch Box,86,1308.33,1532.25,18,365,63,164,0.82,kg,2023-03-17 00:00:00,Active
7702,Dabur Rice,Dabur,Grocery,Rice,419,430.07,568.95,18,180,47,272,0.38,kg,2021-06-18 00:00:00,Active
7703,Fortune Energy Drink,Fortune,Beverages,Energy Drink,474,508.92,703.26,5,60,74,181,8.12,pcs,2025-01-30 00:00:00,Active
7704,ITC Bottle,ITC,Kitchen,Bottle,366,238.92,308.96,5,90,64,358,3.23,ml,2023-04-17 00:00:00,Discontinued
7705,ITC Biscuits,ITC,Snacks,Biscuits,58,944.94,1150.45,12,60,67,246,0.47,L,2021-09-12 00:00:00,Active
7706,Lizol Knife,Lizol,Kitchen,Knife,318,1421.57,1716.74,0,365,52,383,8.8,pcs,2025-03-31 00:00:00,Active
7707,Aashirvaad Baby Lotion,Aashirvaad,Baby Care,Baby Lotion,185,1163.38,1440.75,12,365,81,209,8.59,pcs,2023-12-27 00:00:00,Active
7708,Dabur Suji,Dabur,Grocery,Suji,420,1332.39,1526.06,0,90,27,425,5.96,L,2023-02-27 00:00:00,Active
7709,Fortune Shampoo,Fortune,Personal Care,Shampoo,278,1019.62,1578.65,5,180,61,445,3.03,g,2025-03-26 00:00:00,Active
7710,Nestle Pet Shampoo,Nestle,Pet Care,Pet Shampoo,157,552.62,638.52,18,30,117,237,4.66,pcs,2025-10-25 00:00:00,Active
7711,Dettol Baby Soap,Dettol,Baby Care,Baby Soap,441,309.05,375.01,18,180,30,419,0.85,ml,2022-12-17 00:00:00,Active
7712,Dabur Dog Food,Dabur,Pet Care,Dog Food,345,1524.39,2106.82,12,30,52,351,9.98,ml,2021-03-06 00:00:00,Active
7713,Dabur Butter,Dabur,Dairy,Butter,367,491.72,645.88,0,90,105,263,3.57,L,2024-04-23 00:00:00,Active
7714,Dabur Cheese,Dabur,Dairy,Cheese,2,461.96,524.27,0,60,26,129,5.83,pcs,2020-12-12 00:00:00,Active
7715,Surf Excel Dishwash Liquid,Surf Excel,Household,Dishwash Liquid,236,1553.54,1821.17,5,180,81,403,2.34,g,2025-01-13 00:00:00,Active
7716,Britannia Mineral Water,Britannia,Beverages,Mineral Water,38,467.06,556.25,18,90,67,374,9.83,ml,2024-02-01 00:00:00,Active
7717,Lizol Namkeen,Lizol,Snacks,Namkeen,206,1525.68,1912.37,5,30,112,485,6.22,g,2022-09-03 00:00:00,Active
7718,Nivea Pet Shampoo,Nivea,Pet Care,Pet Shampoo,442,694.68,942.95,18,30,120,179,2.57,ml,2022-08-14 00:00:00,Active
7719,Amul Suji,Amul,Grocery,Suji,200,1722.76,2551.76,18,365,20,394,0.3,kg,2022-07-05 00:00:00,Active
7720,Britannia Soft Drink,Britannia,Beverages,Soft Drink,8,356.43,518.02,5,90,81,222,9.6,kg,2023-01-29 00:00:00,Active
7721,Patanjali Cheese,Patanjali,Dairy,Cheese,471,1759.21,2430.19,0,30,105,226,3.13,kg,2024-07-13 00:00:00,Active
7722,Colgate Baby Powder,Colgate,Baby Care,Baby Powder,192,1022.6,1289.34,0,365,82,217,2.13,pcs,2020-08-03 00:00:00,Active
7723,Dettol Dishwash Liquid,Dettol,Household,Dishwash Liquid,5,761.62,1062.85,12,30,63,315,3.9,g,2021-10-07 00:00:00,Active
7724,Britannia Garbage Bags,Britannia,Household,Garbage Bags,353,453.1,604.27,0,180,43,389,1.66,pcs,2022-12-03 00:00:00,Active
7725,Mamaearth Soft Drink,Mamaearth,Beverages,Soft Drink,96,1360.2,1675.4,18,60,82,263,3.28,kg,2021-11-03 00:00:00,Active
7726,Britannia Sugar,Britannia,Grocery,Sugar,336,1440.03,2067.66,5,30,100,62,3.89,L,2024-05-21 00:00:00,Active
7727,Sunfeast Cat Food,Sunfeast,Pet Care,Cat Food,295,834.08,1285.11,0,180,118,87,0.38,g,2021-09-03 00:00:00,Active
7728,Sunfeast Milk,Sunfeast,Dairy,Milk,357,1794.98,2400.2,12,180,100,359,1.87,kg,2024-03-09 00:00:00,Active
7729,Nestle Baby Lotion,Nestle,Baby Care,Baby Lotion,325,487.9,699.86,5,90,52,327,1.1,L,2026-02-12 00:00:00,Active
7730,Parle Baby Soap,Parle,Baby Care,Baby Soap,316,727.07,1077.96,18,365,54,231,6.03,L,2021-12-18 00:00:00,Active
7731,ITC Butter,ITC,Dairy,Butter,368,452.31,670.41,18,30,115,342,3.36,kg,2024-12-02 00:00:00,Active
7732,Amul Biscuits,Amul,Snacks,Biscuits,373,1321.04,1545.15,5,180,34,478,5.59,pcs,2024-05-22 00:00:00,Active
7733,Sunfeast Namkeen,Sunfeast,Snacks,Namkeen,369,774.32,1169.39,18,365,66,176,0.24,L,2022-09-25 00:00:00,Active
7734,Nestle Soap,Nestle,Personal Care,Soap,206,1249.04,1780.02,18,90,52,424,9.1,pcs,2022-10-27 00:00:00,Active
7735,Sunfeast Face Wash,Sunfeast,Personal Care,Face Wash,143,763.37,1101.8,12,30,36,344,5.67,kg,2025-04-25 00:00:00,Active
7736,Nestle Soft Drink,Nestle,Beverages,Soft Drink,335,1087.97,1424.01,5,60,62,134,9.18,L,2026-05-19 00:00:00,Active
7737,Nestle Cooking Oil,Nestle,Grocery,Cooking Oil,207,1107.25,1559.38,5,30,58,123,5.72,pcs,2024-09-08 00:00:00,Active
7738,Parle Diapers,Parle,Baby Care,Diapers,492,214.31,317.03,5,90,49,341,0.62,pcs,2023-08-08 00:00:00,Active
7739,Patanjali Pet Shampoo,Patanjali,Pet Care,Pet Shampoo,342,285,432.16,5,30,98,92,3.28,L,2024-08-19 00:00:00,Active
7740,Tata Baby Soap,Tata,Baby Care,Baby Soap,318,899.19,1056.38,18,60,115,442,4.11,ml,2025-03-31 00:00:00,Active
7741,Amul Pet Shampoo,Amul,Pet Care,Pet Shampoo,440,1456.84,2136.37,12,60,119,332,9.31,kg,2026-04-23 00:00:00,Active
